num_tasks,burst_mean,burst_std,arrival_mean,arrival_std,burst_min,burst_max,arrival_min,arrival_max,best_algo
8,7.625,3.0388114452858046,4.875,2.7585095613392387,3,12,0,8,0
6,7.833333333333333,5.07991688470939,1.5,0.9574271077563381,1,18,0,3,1
9,7.777777777777778,4.685148587179559,5.555555555555555,2.9101779674908435,2,15,0,9,0
11,12.363636363636363,4.4573275171386415,5.090909090909091,2.778310325442932,4,18,1,9,0
12,10.833333333333334,3.531603350069515,2.8333333333333335,2.1921577396609844,5,17,0,7,0
11,10.636363636363637,4.1401081951766185,4.545454545454546,2.4995867427031855,2,16,0,9,0
3,10.0,5.354126134736337,6.0,2.160246899469287,4,17,4,9,1
11,9.363636363636363,4.558164049716972,2.909090909090909,1.928473039599675,4,19,0,7,0
15,7.6,4.977281721314691,6.0,3.03315017762062,1,16,0,9,2
3,6.333333333333333,4.4969125210773475,6.0,4.242640687119285,1,12,0,9,2
6,11.333333333333334,3.815174380753199,2.8333333333333335,2.4776781245530843,6,16,0,7,0
13,9.384615384615385,5.399978084548998,4.6923076923076925,2.671346977566975,1,18,0,8,1
15,11.066666666666666,5.182877793487149,3.933333333333333,2.7920522121829228,3,19,0,9,1
9,9.333333333333334,5.656854249492381,4.555555555555555,2.7125679146074897,2,18,0,8,1
14,10.714285714285714,5.712499720894916,4.142857142857143,2.8996833043120622,1,17,0,8,1
8,9.25,5.80409338312195,5.875,2.2043990110685496,2,18,2,8,1
8,11.125,3.550968177835448,4.375,2.394655507583502,4,14,1,8,0
10,8.2,5.6,4.5,3.2939338184001206,1,17,0,9,1
6,9.5,4.681523968396046,5.166666666666667,2.4094720491334933,4,18,1,8,0
13,9.846153846153847,5.894536634051697,4.923076923076923,2.0176733920929233,1,19,1,8,1
13,10.384615384615385,5.811639005392032,5.0,2.7456258919345764,1,18,1,9,1
12,11.583333333333334,5.453719423985392,4.666666666666667,3.3747427885527648,2,19,0,9,1
8,8.75,4.630064794363034,3.625,2.54644359843292,2,18,0,7,0
7,10.0,6.0,3.142857142857143,2.415933503612538,1,19,0,8,1
8,10.25,6.49519052838329,2.0,1.224744871391589,1,18,0,4,1
5,8.4,4.029888335921977,6.4,2.4979991993593593,4,13,3,9,0
5,10.2,7.756287771866127,3.6,2.0591260281974,1,19,1,7,1
8,7.375,3.998046397929869,5.125,2.9341736485763756,1,13,1,9,0
3,14.0,4.08248290463863,3.0,2.943920288775949,9,19,0,7,0
14,9.285714285714286,5.202040416009464,2.5714285714285716,2.4411439272335804,1,17,0,7,1
13,12.23076923076923,5.631693913145577,4.461538461538462,2.4056147340172136,3,19,1,9,1
9,9.11111111111111,5.586580039989571,5.222222222222222,3.392075004994166,1,17,0,9,1
8,12.5,4.949747468305833,3.75,2.8613807855648994,4,19,0,9,0
4,10.0,6.519202405202649,6.25,1.7853571071357126,1,18,4,9,1
5,15.8,1.7204650534085253,3.4,2.1540659228538015,13,18,0,6,0
7,11.714285714285714,5.774680837545068,5.142857142857143,1.9587584572574412,3,19,2,8,1
11,9.181818181818182,4.281422487024225,5.0,2.73030134866931,1,16,1,8,0
7,11.857142857142858,6.2204403020220695,4.142857142857143,2.0995626366712954,2,19,0,6,1
5,9.6,7.525955088890711,4.8,3.1240998703626617,1,19,1,9,1
6,10.833333333333334,3.131382371342656,6.166666666666667,2.1921577396609844,6,16,4,9,0
8,10.625,4.897384506039933,5.5,2.1213203435596424,3,18,1,8,0
10,7.7,5.3113086899558,6.5,2.692582403567252,1,18,2,9,1
14,11.071428571428571,4.1997327417397425,4.928571428571429,2.2188892238584383,3,17,1,8,0
13,8.461538461538462,4.749338166287117,4.6923076923076925,2.4615384615384617,1,16,1,9,0
6,11.166666666666666,4.4503433076062295,5.166666666666667,2.544056253745625,6,19,2,9,0
14,8.928571428571429,5.4702348567273695,5.285714285714286,2.762725657973388,1,19,0,9,1
7,8.714285714285714,5.993193418115152,3.5714285714285716,2.770102775666474,1,19,0,8,1
13,7.0,4.506405697192864,2.1538461538461537,2.1066252211737155,1,14,0,6,0
10,7.2,4.019950248448356,4.2,2.4413111231467406,2,15,1,9,0
3,8.666666666666666,7.039570693980959,6.0,2.160246899469287,1,18,3,8,1
5,12.2,6.554387843269575,4.2,2.6381811916545836,2,19,0,7,1
3,8.666666666666666,0.9428090415820634,7.666666666666667,0.9428090415820634,8,10,7,9,0
5,12.8,4.915282290977803,2.6,1.7435595774162693,5,17,1,6,0
12,11.25,6.12542515531235,3.6666666666666665,2.494438257849294,1,19,0,8,1
10,10.8,4.093897898091744,4.3,3.348133808556641,3,15,0,9,2
13,9.0,4.739360554076727,5.076923076923077,2.4949653446502853,2,19,1,9,0
9,8.88888888888889,5.858411700650697,3.5555555555555554,3.4354721852756236,1,19,0,9,1
3,10.666666666666666,4.642796092394707,5.0,2.160246899469287,6,17,3,8,0
10,10.6,4.673328578219168,4.4,2.8705400188814645,3,19,1,9,0
15,11.533333333333333,5.499898988971424,4.866666666666666,2.895206766747795,1,19,0,9,1
5,6.0,6.260990336999411,3.0,2.280350850198276,1,17,0,6,1
11,9.272727272727273,6.031597241963044,5.2727272727272725,3.2499205330399046,1,19,0,9,1
10,9.4,6.696267617113283,2.0,2.932575659723036,1,19,0,9,1
6,11.5,5.993051532121734,4.666666666666667,2.4267032964268394,1,18,2,9,1
12,11.083333333333334,5.851756621353587,4.166666666666667,3.41158158174312,1,19,0,9,1
15,8.466666666666667,5.852255025961266,4.933333333333334,3.1084115271666044,1,18,0,9,1
6,6.5,4.193248541803041,5.0,3.1091263510296048,3,15,1,9,2
12,8.416666666666666,5.345688813323208,3.4166666666666665,3.451046540141443,1,18,0,9,1
9,11.444444444444445,4.323350324076382,3.7777777777777777,2.4845199749997664,2,19,0,8,0
6,9.833333333333334,6.229410530343586,4.666666666666667,3.815174380753199,2,17,0,9,1
13,9.307692307692308,6.119132861954259,4.153846153846154,2.824239961643972,1,19,0,9,1
8,10.375,4.948168853222372,7.0,1.8027756377319946,1,17,4,9,0
13,14.23076923076923,4.281513861561768,5.384615384615385,3.386363185085406,6,19,0,9,2
12,11.5,5.361902647381804,5.916666666666667,2.2157893000513886,2,19,2,9,1
9,9.88888888888889,5.933791076808307,4.111111111111111,2.9228769862146455,1,19,0,9,1
8,9.125,4.3714271125114275,4.0,2.692582403567252,1,15,0,9,0
14,8.714285714285714,5.674864018868916,4.857142857142857,2.6418917155581325,1,16,0,8,1
15,10.4,4.393935214209089,4.4,2.847220867208349,1,18,0,9,0
6,12.333333333333334,5.676462121975467,5.0,2.943920288775949,1,18,1,8,1
8,10.375,5.721396245672904,5.0,2.598076211353316,3,19,0,8,1
3,6.0,4.08248290463863,5.333333333333333,2.357022603955158,1,11,2,7,0
13,8.76923076923077,4.854083865933385,4.153846153846154,3.1827939793195696,3,17,0,9,2
13,10.615384615384615,4.954228365570652,4.3076923076923075,3.0730745162212583,1,19,0,9,2
5,9.4,4.841487374764082,5.4,3.2,5,18,1,9,2
9,7.888888888888889,3.8425814368423516,3.2222222222222223,3.5206621150566355,1,14,0,9,2
12,12.416666666666666,3.522743564641375,1.8333333333333333,2.1147629234082532,5,18,0,7,0
6,11.833333333333334,3.0776975521032313,3.1666666666666665,2.1921577396609844,7,17,0,6,0
15,10.4,4.963869458396343,4.0,2.898275349237888,1,19,0,8,0
15,12.933333333333334,5.144144459696114,4.733333333333333,2.4073960113690385,1,19,0,8,1
15,9.666666666666666,5.236623169774795,3.6666666666666665,2.5991451586157237,1,18,0,9,1
14,9.857142857142858,4.549052379454474,3.857142857142857,2.97266457809783,2,18,0,9,0
10,10.7,5.3113086899558,6.6,2.3323807579381204,2,17,3,9,1
13,10.23076923076923,5.726508483210693,3.230769230769231,3.117046090669971,2,18,0,9,1
7,10.571428571428571,5.653245410688394,2.857142857142857,2.4743582965269675,1,19,0,8,1
13,8.0,5.378017936291857,4.3076923076923075,3.047940424024454,1,17,0,9,1
10,9.3,5.25452186216786,4.7,3.0016662039607267,3,18,0,9,1
3,7.333333333333333,2.8674417556808756,7.0,1.4142135623730951,4,11,5,8,0
12,10.583333333333334,4.271189009579833,7.083333333333333,1.9773017529507786,4,19,3,9,0
15,10.2,5.957628163399705,5.133333333333334,3.575223380744513,1,19,0,9,1
4,14.75,4.9180788932265,4.25,2.8613807855648994,7,19,1,8,0
15,11.733333333333333,5.182877793487149,4.2,2.1664102412362563,2,18,1,8,1
10,11.8,6.144916598294887,3.1,1.57797338380595,1,19,1,7,1
5,7.2,4.955804677345547,5.2,2.993325909419153,1,14,0,8,0
14,11.357142857142858,4.252850184744056,5.357142857142857,3.038024331162391,5,18,1,9,2
5,11.2,5.035871324805669,3.4,2.0591260281974,3,18,1,6,1
13,11.76923076923077,5.686067265408101,4.461538461538462,3.1529079279875685,2,18,0,9,1
4,10.75,5.356071321407137,5.5,3.3541019662496847,2,16,0,9,1
3,13.666666666666666,4.4969125210773475,5.333333333333333,2.0548046676563256,8,19,3,8,0
9,11.555555555555555,3.499559055116361,4.222222222222222,2.8196838978776713,4,15,0,8,0
14,11.5,5.678908345800274,3.857142857142857,3.335033579979643,2,19,0,9,1
6,12.666666666666666,5.587684871413403,3.1666666666666665,2.7335365778094545,2,18,0,8,1
5,9.6,3.6110940170535577,4.6,3.3823069050575527,4,14,0,9,2
9,9.88888888888889,6.26177902382461,4.777777777777778,2.57240820062005,1,19,0,8,1
14,10.928571428571429,6.7661371730772615,3.5,2.412763679150648,1,19,0,8,1
5,11.2,5.706137047074843,6.0,1.4142135623730951,2,17,4,8,1
6,7.333333333333333,2.494438257849294,5.166666666666667,2.3392781412696997,5,12,0,7,0
5,11.6,3.2619012860600183,4.6,1.7435595774162693,8,16,2,7,0
10,10.0,5.9497899122574065,5.8,3.124099870362662,1,19,0,9,1
14,12.642857142857142,4.745029622926393,4.5,3.417392489687339,2,19,0,9,2
9,7.444444444444445,4.5973690812393775,5.777777777777778,2.9731307022799225,2,16,0,9,0
9,10.88888888888889,5.32174667325691,6.666666666666667,1.8856180831641267,4,18,4,9,1
7,11.0,5.398412465054624,3.4285714285714284,2.1946130708196026,1,18,0,7,1
13,9.153846153846153,6.346969644534237,3.6153846153846154,2.588092898655496,1,19,1,9,1
15,8.266666666666667,5.555377774933242,5.933333333333334,2.5420901286583493,1,18,0,9,1
14,7.285714285714286,5.3375833406484015,3.0714285714285716,1.9072899889740984,1,19,0,6,1
6,9.333333333333334,5.343739847293799,2.6666666666666665,2.6246692913372707,3,19,0,7,1
5,6.4,6.019966777316964,3.0,2.9664793948382653,1,18,0,7,1
7,10.428571428571429,6.779320295831241,5.428571428571429,3.0639443699324596,1,18,1,9,1
5,10.2,3.655133376499413,6.8,2.85657137141714,6,17,2,9,0
4,11.5,3.840572873934304,4.0,1.0,7,17,3,5,0
15,10.133333333333333,6.042810236599819,4.466666666666667,3.0081371127142607,2,19,0,9,1
9,8.11111111111111,3.9845380171202462,5.333333333333333,1.7638342073763937,3,17,1,7,0
15,8.333333333333334,4.5995168828427575,3.6666666666666665,2.5991451586157237,3,18,0,9,0
10,8.7,3.6891733491393435,4.8,2.6,4,15,1,9,0
8,13.125,4.728570079844435,4.625,2.8695600708122493,5,19,1,9,0
8,9.375,6.303520841561484,4.5,3.3541019662496847,2,19,0,9,1
7,10.571428571428571,5.7534373044577904,6.714285714285714,2.762725657973388,1,19,1,9,1
9,9.11111111111111,4.817662975261955,5.333333333333333,2.8674417556808756,3,17,0,9,0
7,11.428571428571429,5.7534373044577904,3.0,3.5050983275386565,2,19,0,8,1
14,9.142857142857142,4.969293465978882,3.9285714285714284,2.8401279074387205,1,18,0,9,0
8,10.0,3.3541019662496847,4.25,2.384848003542364,4,14,1,9,0
5,6.6,3.97994974842648,5.6,2.5768197453450252,1,12,2,9,0
11,11.090909090909092,3.3153786416019035,4.7272727272727275,2.4528613751330983,6,17,0,8,0
7,7.285714285714286,5.5217565971679115,4.571428571428571,2.610809554642438,2,16,0,9,1
14,8.642857142857142,5.286196889165254,5.285714285714286,2.4032291201801033,1,17,0,9,1
7,8.714285714285714,5.699982098074287,4.0,2.0,3,18,1,8,1
13,10.461538461538462,4.939875187077638,5.6923076923076925,2.4925925763107157,1,17,1,9,0
7,10.428571428571429,5.924697529522206,4.714285714285714,2.0503857277724746,2,19,2,9,1
3,16.0,2.449489742783178,5.666666666666667,3.39934634239519,13,19,1,9,2
15,9.466666666666667,6.661998365522332,4.733333333333333,3.213858878185053,1,18,0,9,1
4,9.5,6.224949798994366,5.0,3.6742346141747673,3,19,0,9,1
10,12.4,5.517245689653488,4.1,3.144837038703278,5,19,0,9,1
9,8.222222222222221,5.2446327649804205,5.111111111111111,2.9228769862146455,1,18,1,8,1
3,12.333333333333334,4.714045207910316,4.666666666666667,2.0548046676563256,9,19,2,7,0
7,10.714285714285714,4.589250972631146,3.857142857142857,3.0904725218262765,3,16,0,9,2
4,12.5,5.315072906367325,7.25,1.299038105676658,5,18,5,8,1
4,9.5,5.123475382979799,5.75,2.8613807855648994,3,15,2,9,1
10,7.5,2.539685019840059,4.6,2.6532998322843198,2,11,0,9,0
15,11.533333333333333,6.259570450296268,3.8,3.1664912232101114,1,19,0,9,1
10,9.7,6.797793759742936,4.8,3.280243893371345,1,19,0,9,1
15,11.0,5.033222956847166,3.8,2.9709706606876254,1,18,0,8,1
7,8.428571428571429,4.746642207381757,5.0,2.390457218668787,1,17,2,9,0
14,9.142857142857142,5.914354726995557,5.642857142857143,2.348468888967657,1,18,1,9,1
3,12.666666666666666,0.4714045207910317,6.666666666666667,2.6246692913372702,12,13,3,9,0
12,9.25,4.125631264828854,3.0,2.1213203435596424,3,17,0,7,0
13,10.23076923076923,5.645336348279622,4.923076923076923,3.3618112897557166,1,19,0,9,1
15,11.6,4.855237721608833,4.533333333333333,2.418447619628941,3,19,0,9,0
7,11.0,4.0,4.571428571428571,2.969229955832361,5,18,1,9,0
8,5.625,4.525966747557918,4.75,2.6339134382131846,1,13,2,9,0
9,8.666666666666666,6.2182527020592095,5.222222222222222,2.57240820062005,1,18,1,8,1
5,10.4,4.923413450036469,3.6,2.1540659228538015,2,17,1,7,0
15,6.333333333333333,4.01109572173102,5.333333333333333,3.155242550986462,1,15,0,9,2
14,12.214285714285714,4.522618890936209,3.7857142857142856,2.756254483082105,4,19,0,8,0
11,8.090909090909092,4.6211872825959395,4.363636363636363,3.41847194126603,1,16,0,9,2
3,6.0,2.943920288775949,4.333333333333333,2.357022603955158,2,9,1,6,0
6,14.333333333333334,4.853406592853679,3.5,2.753785273643051,4,19,0,9,0
10,9.1,5.068530358989674,5.3,2.9,1,18,0,9,1
6,9.666666666666666,5.676462121975467,4.166666666666667,1.3437096247164249,4,19,2,6,1
9,8.88888888888889,4.067334492827362,3.3333333333333335,2.82842712474619,3,18,0,8,0
13,8.846153846153847,4.687891995443874,3.769230769230769,2.693406369232553,3,17,0,8,0
14,10.142857142857142,6.300307734628556,5.071428571428571,2.576384113838776,1,19,0,9,1
4,8.0,6.2048368229954285,4.25,4.264680527307995,1,16,0,9,1
4,11.5,3.640054944640259,5.5,1.5,7,17,3,7,0
13,9.076923076923077,6.256830586973155,3.1538461538461537,1.9551176964828976,1,19,0,6,1
13,11.153846153846153,4.382590625613574,3.3846153846153846,2.558198330510137,2,18,0,7,0
11,10.636363636363637,6.109199133240525,5.363636363636363,2.7723546694503463,2,19,0,9,1
15,12.133333333333333,5.607930891950158,4.666666666666667,2.8440972010268726,2,19,1,9,1
6,10.0,5.446711546122731,4.333333333333333,2.357022603955158,2,19,1,8,1
12,10.75,6.206515393788477,4.833333333333333,2.576604138956718,1,19,0,9,1
12,13.583333333333334,3.2264101137676566,5.0,2.1984843263788196,7,18,1,9,0
6,8.5,3.947573094109004,3.1666666666666665,2.1147629234082532,2,15,0,7,0
5,10.2,6.584831053261731,3.0,2.3664319132398464,2,18,0,7,1
13,10.846153846153847,5.0512169721175395,4.0,2.1838568563966754,2,18,0,7,1
8,9.375,4.922842166878804,3.625,2.54644359843292,2,16,1,8,0
15,8.666666666666666,5.557777333511022,3.7333333333333334,3.193048003954146,2,19,0,8,1
5,14.0,3.687817782917155,3.2,2.3151673805580453,7,18,0,6,0
11,11.545454545454545,6.692786297929441,5.545454545454546,2.3496087242400154,2,19,2,9,1
7,5.428571428571429,4.135461378894322,3.142857142857143,2.099562636671296,2,15,0,6,0
4,8.25,2.8613807855648994,4.5,2.692582403567252,5,12,0,7,0
10,11.1,3.419064199455751,5.5,2.4186773244895647,6,19,2,9,0
8,10.0,6.244997998398398,4.25,2.9895651857753496,2,19,0,9,1
14,11.642857142857142,5.485137618499426,3.857142857142857,2.0995626366712954,2,18,0,9,1
8,6.125,4.960783708246107,4.625,3.119995993587171,1,13,0,9,2
11,9.0,5.640760748177662,6.0,2.593698657761292,3,19,0,9,1
7,8.714285714285714,5.8970764115857985,5.428571428571429,1.761261143705422,2,19,3,8,1
3,6.666666666666667,1.8856180831641267,3.3333333333333335,2.8674417556808756,4,8,0,7,0
7,9.142857142857142,7.548482750641661,5.0,2.2677868380553634,1,19,0,7,1
7,7.285714285714286,2.813959371941744,1.8571428571428572,2.030381486221699,3,11,0,6,0
15,6.2,3.7806525010020864,4.2,2.809507667427397,1,15,0,9,0
11,9.909090909090908,4.230936828443671,3.727272727272727,1.9582417480489105,5,18,0,7,0
5,10.0,2.8284271247461903,5.0,3.4641016151377544,5,13,0,9,2
15,9.2,5.2687759489277965,5.133333333333334,2.825282680055612,3,19,0,9,1
14,8.571428571428571,5.653245410688394,4.5,2.471263413143742,1,19,0,8,1
4,8.25,5.0682837331783235,2.75,1.479019945774904,1,15,1,5,1
11,12.727272727272727,5.801111321288661,5.181818181818182,3.098920099828966,1,19,0,9,1
3,12.666666666666666,1.699673171197595,3.3333333333333335,1.247219128924647,11,15,2,5,0
13,9.615384615384615,4.599974273146477,5.538461538461538,2.951280937423212,4,18,0,9,0
5,12.8,4.578209256903839,5.2,3.1874754901018454,5,19,1,9,2
10,8.8,5.418486873657627,6.2,2.181742422927143,1,16,3,9,1
9,9.222222222222221,3.2923405311175675,4.0,2.4037008503093262,4,16,1,9,0
5,12.2,5.912698199637793,4.6,2.4166091947189146,1,18,1,8,1
5,8.0,6.870225614927067,3.0,2.6076809620810595,1,19,0,7,1
12,8.75,4.45580146176495,3.5833333333333335,3.0945741046045234,1,16,0,8,2
13,8.692307692307692,3.8507664648565623,3.6153846153846154,2.527950265408459,3,16,0,8,0
6,5.333333333333333,5.21749194749951,1.1666666666666667,1.8633899812498247,1,15,0,5,1
8,14.0,5.656854249492381,4.125,2.315032397181517,1,19,2,8,1
7,13.285714285714286,3.534090536243709,5.571428571428571,3.0169588688489823,8,18,1,9,2
10,10.6,5.851495535331117,5.0,2.449489742783178,1,18,0,8,1
10,9.3,5.762811813689564,3.8,3.2186953878862163,1,18,0,9,1
6,11.833333333333334,5.927806414592913,2.8333333333333335,2.852873794770615,1,18,1,9,1
12,9.333333333333334,5.421151989096864,6.166666666666667,2.91070819942883,1,17,0,9,1
13,9.153846153846153,5.775893588490194,3.0,2.4178820993079553,1,18,0,9,1
10,10.8,5.325410782277739,4.2,2.8213471959331766,3,18,0,9,1
11,10.181818181818182,5.749595745760689,5.909090909090909,2.8747978728803445,1,19,0,9,1
4,9.25,6.139014578904337,4.75,2.277608394786075,3,18,1,7,1
6,10.5,4.349329450233296,4.0,3.366501646120693,5,16,0,8,2
9,8.11111111111111,6.756798131338121,4.444444444444445,2.8327886186626583,1,19,1,9,1
8,13.625,2.8695600708122493,4.625,2.2325713874364688,10,19,2,8,0
15,8.333333333333334,4.812021982031624,4.4,2.5768197453450252,3,18,0,9,0
9,8.88888888888889,5.2163087085802236,3.7777777777777777,2.9355210696939795,1,17,0,9,1
6,10.833333333333334,5.4594464513864,4.0,2.516611478423583,2,19,2,8,1
11,9.545454545454545,4.831029183849608,3.4545454545454546,2.6752616308294837,2,19,0,9,0
9,9.0,4.8074017006186525,5.333333333333333,2.3570226039551585,3,17,2,9,0
15,9.666666666666666,4.237399621885521,4.2,2.508651696296904,3,18,0,9,0
14,11.071428571428571,4.742878657438294,3.857142857142857,2.6954231805876008,1,19,0,8,0
7,9.0,4.869731585445518,5.285714285714286,2.602981022612657,2,17,0,9,0
8,7.0,3.570714214271425,3.875,2.5708704751503917,1,12,0,8,0
10,9.0,5.422176684690384,3.6,1.9078784028338913,2,19,0,6,1
5,13.8,3.4871191548325386,4.4,2.870540018881465,8,18,0,8,0
5,8.4,6.529931086925803,3.2,1.7204650534085253,1,18,1,6,1
14,9.642857142857142,4.098904781543878,5.285714285714286,3.216665785485058,4,19,0,9,2
9,6.222222222222222,4.210510071443648,3.111111111111111,1.5947444549341472,1,12,1,5,0
9,9.88888888888889,6.919287767529006,4.333333333333333,3.0550504633038935,1,19,0,9,1
14,12.5,3.698455275999891,3.9285714285714284,2.344119868774563,6,19,0,9,0
9,8.444444444444445,4.7635446911613375,4.0,2.748737083745107,3,17,0,9,0
9,12.333333333333334,6.306962642808167,4.666666666666667,2.943920288775949,1,19,1,9,1
15,11.866666666666667,4.688520259337931,5.333333333333333,2.8440972010268717,4,19,0,9,0
3,6.666666666666667,3.2998316455372216,4.0,0.816496580927726,3,11,3,5,0
14,8.928571428571429,5.787477685415613,4.071428571428571,3.4736618330822364,1,17,0,9,1
9,7.777777777777778,4.661372658534007,4.222222222222222,2.528845928164676,2,17,0,9,0
9,9.333333333333334,5.374838498865699,3.111111111111111,2.5579698740491867,1,19,0,8,1
7,9.0,4.566962103755937,4.142857142857143,2.166535841157586,1,16,0,8,0
3,11.666666666666666,4.988876515698588,9.0,0.0,5,17,9,9,0
12,8.666666666666666,5.055250296034367,6.666666666666667,2.1343747458109497,2,17,1,9,1
15,10.933333333333334,4.154783053568769,2.2666666666666666,2.6948510575210314,1,17,0,8,0
14,11.285714285714286,4.446966404649538,5.071428571428571,2.658256295132628,2,18,1,9,0
4,8.0,4.743416490252569,3.75,2.680951323690902,2,15,1,8,0
10,6.6,4.903060268852505,4.7,2.0518284528683193,1,15,2,8,0
6,13.166666666666666,4.740487551109297,2.8333333333333335,3.0776975521032313,5,19,0,8,2
8,8.5,5.1478150704935,4.75,2.277608394786075,1,15,1,8,1
10,10.6,5.71314274283428,4.5,3.4132096331752027,2,18,0,9,1
12,9.916666666666666,5.057310440232919,5.0,2.5495097567963922,1,19,1,9,1
3,11.333333333333334,3.39934634239519,7.0,2.8284271247461903,8,16,3,9,0
12,8.0,4.932882862316247,4.416666666666667,2.984915781428719,2,19,0,8,0
4,10.5,5.678908345800274,4.75,2.947456530637899,4,19,0,8,1
8,8.0,2.8284271247461903,4.875,3.179524335494226,5,13,0,9,2
9,10.333333333333334,5.333333333333333,4.222222222222222,2.8974232912011773,2,19,0,9,1
9,10.222222222222221,6.032831982443657,3.7777777777777777,2.4393887111222385,1,19,0,8,1
15,6.266666666666667,3.9237170585499097,3.6,1.8903262505010432,1,13,1,7,0
13,11.461538461538462,4.700497266908366,4.0,2.9612887007569473,2,17,0,9,0
8,6.375,4.608077147791691,5.875,2.7128168017763383,1,14,1,9,0
8,10.0,4.242640687119285,4.125,2.8912583765550943,5,17,1,8,0
7,12.428571428571429,1.9166296949998198,4.142857142857143,3.481730744843983,9,15,0,9,2
14,9.357142857142858,6.454313539432843,5.357142857142857,2.158277847105447,1,19,1,8,1
8,11.875,4.9355217555999085,5.0,2.9154759474226504,4,18,0,9,0
15,7.266666666666667,5.039400317057136,5.266666666666667,2.1123972690339814,1,17,2,8,1
6,12.5,5.619905100029122,2.6666666666666665,2.748737083745107,4,19,0,7,1
12,9.083333333333334,5.992472129448933,4.166666666666667,2.823512391016236,1,19,0,9,1
14,10.071428571428571,5.378054424023162,4.571428571428571,2.638026473231341,2,19,0,9,1
14,11.642857142857142,6.618233934227716,4.214285714285714,2.6773806877130446,1,19,0,8,1
15,9.8,5.281413952090229,4.733333333333333,2.5940101944458296,3,18,0,8,1
15,9.4,4.909854037205859,5.333333333333333,2.936362072739365,2,17,1,9,0
14,9.214285714285714,4.490920545605185,5.0,2.6457513110645907,2,17,1,9,0
3,6.333333333333333,4.988876515698588,8.0,1.4142135623730951,1,13,6,9,0
6,11.166666666666666,6.491447364716815,5.5,3.1490739379485304,2,18,1,9,1
4,9.25,5.889609494694874,4.5,1.6583123951777,2,16,2,6,1
5,13.4,3.4409301068170506,3.6,2.870540018881465,9,18,0,8,0
7,10.857142857142858,5.962467644202631,4.571428571428571,2.0603150145508513,2,18,0,7,1
4,8.0,4.636809247747852,4.5,3.2015621187164243,3,14,0,9,2
3,10.666666666666666,5.436502143433364,3.0,2.449489742783178,3,15,0,6,1
10,11.0,6.356099432828281,6.1,2.8792360097775935,1,19,1,9,1
5,13.4,3.1368774282716245,4.2,3.1874754901018454,10,19,0,8,2
13,7.153846153846154,4.520826232281574,4.0,2.3204774044612857,1,16,0,8,0
14,9.142857142857142,5.436085025840128,3.5714285714285716,2.744196101756935,1,19,0,9,1
15,8.8,4.805552344250693,4.666666666666667,2.7243755655603397,1,15,1,9,0
6,5.333333333333333,3.197221015541813,3.5,1.8929694486000912,1,10,1,6,0
14,9.142857142857142,5.068912856917192,6.071428571428571,2.4918233632160582,3,18,1,9,1
8,5.0,4.031128874149275,4.25,2.331844763272204,1,13,1,9,0
15,9.466666666666667,4.161196409153929,4.6,2.776088375154268,1,17,0,9,0
10,11.4,5.730619512757761,6.6,2.0099751242241783,2,19,2,9,1
5,6.8,3.4871191548325386,7.0,1.7888543819998317,1,11,5,9,0
9,9.666666666666666,3.8297084310253524,4.777777777777778,3.010270485365348,5,18,0,9,2
9,10.555555555555555,4.323350324076382,4.444444444444445,3.235604395235786,3,16,0,9,2
6,8.833333333333334,4.705198071164368,4.166666666666667,3.3374973990834644,2,17,0,9,2
8,12.5,4.9749371855331,5.375,2.496873044429772,2,18,2,9,0
4,6.25,5.931905258852336,4.25,2.48746859276655,1,16,1,8,1
7,11.285714285714286,6.272713828600042,6.571428571428571,1.761261143705422,1,18,4,9,1
9,8.11111111111111,3.5728744868474505,5.666666666666667,2.8284271247461903,2,13,0,9,0
9,10.0,5.436502143433364,3.0,2.211083193570267,2,17,0,7,1
3,7.666666666666667,2.6246692913372702,5.666666666666667,2.6246692913372702,4,10,2,8,0
8,11.125,5.035809269620922,3.25,2.436698586202241,5,18,0,7,1
5,12.8,4.354308211415448,3.4,3.0066592756745814,8,19,0,9,2
3,10.333333333333334,3.0912061651652345,6.0,2.160246899469287,6,13,3,8,0
12,11.0,3.3416562759605704,4.75,3.112474899497183,3,17,0,9,2
5,3.0,1.4142135623730951,3.4,3.2619012860600183,1,5,0,9,2
6,8.166666666666666,5.7566386797235145,3.0,2.7688746209726918,1,16,0,8,1
9,10.88888888888889,5.258737584977436,4.555555555555555,3.02254900194121,4,19,1,9,1
10,7.7,5.984145720150872,5.4,3.1368774282716245,1,19,0,9,1
14,8.5,4.880720087387575,4.571428571428571,2.094696899802168,2,18,0,8,0
4,10.25,5.11737237261468,7.75,1.299038105676658,2,16,6,9,1
7,9.857142857142858,4.940461847368738,3.7142857142857144,2.2497165354319457,5,19,0,8,0
15,10.8,5.5641710972974225,3.466666666666667,2.8487814158961995,1,18,0,9,1
5,11.2,4.621688003316537,5.6,3.0724582991474434,3,16,1,9,2
8,8.875,4.567206476611277,3.875,2.7585095613392387,1,18,1,9,0
12,9.166666666666666,5.38258508731838,4.5,3.013856886670854,1,19,0,9,1
14,9.285714285714286,5.482811732112997,4.785714285714286,2.4836198072448155,1,19,0,8,1
15,10.0,5.48938369339704,4.0,3.011090610836324,1,19,0,9,1
9,12.0,5.962847939999439,3.111111111111111,2.282515398241571,2,19,0,7,1
9,9.88888888888889,5.645931562627778,4.333333333333333,2.788866755113585,1,18,0,8,1
